countrycode,year,pop1014_fe,pop1014_ma
MCO,1993,647,671
MCO,1994,644,673
MCO,1995,641,676
MCO,1996,637,682
MCO,1997,632,691
MCO,1998,633,706
MCO,1999,649,727
MCO,2000,672,755
MCO,2001,692,777
MCO,2002,708,781
MCO,2003,717,772
MCO,2004,716,764
MCO,2005,711,761
MCO,2006,706,755
MCO,2007,702,751
MCO,2008,703,754
MCO,2009,718,763
MCO,2010,739,774
MCO,2011,754,785
MCO,2012,762,790
MCO,2013,757,783
MCO,2014,740,763
MCO,2015,722,742
MCO,2016,704,725
MCO,2017,688,714
MCO,2018,679,710
MCO,2019,681,717
MCO,2020,690,727
MCO,2021,705,735
MCO,2022,726,748
MCO,2023,750,765
MCO,2024,773,780
MCO,2025,796,796
MCO,2026,815,817
MCO,2027,828,835
MCO,2028,836,850
MCO,2029,840,864
MCO,2030,836,868
MCO,2031,830,866
MCO,2032,828,865
MCO,2033,829,865
MCO,2034,829,864
MCO,2035,832,871
MCO,2036,840,880
MCO,2037,850,889
MCO,2038,862,900
MCO,2039,874,913
MCO,2040,886,926
MCO,2041,897,937
MCO,2042,907,949
MCO,2043,917,959
MCO,2044,924,968
MCO,2045,932,974
MCO,2046,938,980
MCO,2047,944,987
MCO,2048,950,992
MCO,2049,955,999
MCO,2050,961,1004
MDA,1990,125711,125143
MDA,1991,126865,126555
MDA,1992,128723,128635
MDA,1993,131424,131736
MDA,1994,134633,135382
MDA,1995,137479,138480
MDA,1996,140261,141423
MDA,1997,142155,143260
MDA,1998,142259,143139
MDA,1999,138949,139570
MDA,2000,134621,134682
MDA,2001,130685,130206
MDA,2002,126463,125874
MDA,2003,122387,121956
MDA,2004,117943,117584
MDA,2005,112401,111971
MDA,2006,106477,106087
MDA,2007,100427,99997
MDA,2008,94209,93780
MDA,2009,88290,88002
MDA,2010,83600,83677
MDA,2011,80323,81077
MDA,2012,78069,79393
MDA,2013,76839,78387
MDA,2014,76299,77831
MDA,2015,75890,77274
MDA,2016,75912,77043
MDA,2017,76107,76980
MDA,2018,76712,77374
MDA,2019,77524,78102
MDA,2020,78541,79200
MDA,2021,79096,79964
MDA,2022,75843,76835
MDA,2023,71052,72408
MDA,2024,70819,72924
MDA,2025,72044,74806
MDA,2026,74214,77492
MDA,2027,75750,79347
MDA,2028,76076,79849
MDA,2029,74957,78802
MDA,2030,72790,76617
MDA,2031,70491,74255
MDA,2032,68677,72366
MDA,2033,68110,71839
MDA,2034,68226,72075
MDA,2035,67988,71904
MDA,2036,67275,71212
MDA,2037,66207,70142
MDA,2038,64251,68060
MDA,2039,61781,65378
MDA,2040,59888,63334
MDA,2041,58428,61768
MDA,2042,57222,60484
MDA,2043,56168,59368
MDA,2044,55253,58401
MDA,2045,54457,57559
MDA,2046,53789,56853
MDA,2047,53260,56293
MDA,2048,52878,55887
MDA,2049,52603,55597
MDA,2050,52420,55408
MDG,1990,758080,772948
MDG,1991,772402,787869
MDG,1992,786426,802555
MDG,1993,800947,817747
MDG,1994,816740,834167
MDG,1995,835233,853227
MDG,1996,856885,875413
MDG,1997,882156,901239
MDG,1998,911432,931031
MDG,1999,943967,964028
MDG,2000,979505,1000204
MDG,2001,1017917,1039599
MDG,2002,1057532,1080413
MDG,2003,1097805,1122099
MDG,2004,1139561,1165401
MDG,2005,1182223,1209415
MDG,2006,1225112,1253283
MDG,2007,1267419,1296261
MDG,2008,1307035,1336306
MDG,2009,1342567,1371947
MDG,2010,1373014,1402205
MDG,2011,1399668,1428428
MDG,2012,1424636,1452708
MDG,2013,1449813,1477020
MDG,2014,1477263,1503765
MDG,2015,1508364,1534639
MDG,2016,1543347,1569748
MDG,2017,1581242,1608012
MDG,2018,1620838,1648362
MDG,2019,1661036,1689762
MDG,2020,1699535,1729862
MDG,2021,1731964,1764246
MDG,2022,1757688,1792192
MDG,2023,1779194,1815965
MDG,2024,1797074,1835840
MDG,2025,1814068,1854505
MDG,2026,1837264,1879264
MDG,2027,1867835,1911457
MDG,2028,1901815,1947034
MDG,2029,1937917,1984652
MDG,2030,1974972,2023045
MDG,2031,2009295,2058238
MDG,2032,2040681,2090043
MDG,2033,2071812,2121288
MDG,2034,2102390,2151691
MDG,2035,2131576,2180439
MDG,2036,2159817,2208191
MDG,2037,2187575,2235535
MDG,2038,2214906,2262490
MDG,2039,2241930,2289304
MDG,2040,2268708,2316105
MDG,2041,2295142,2342624
MDG,2042,2320451,2367989
MDG,2043,2344406,2392013
MDG,2044,2367132,2414738
MDG,2045,2388390,2435956
MDG,2046,2408098,2455733
MDG,2047,2426726,2474547
MDG,2048,2445003,2493120
MDG,2049,2463942,2512472
MDG,2050,2483287,2532225
MDV,1990,13210,14319
MDV,1991,14007,15038
MDV,1992,14955,15913
MDV,1993,16004,16973
MDV,1994,17087,18189
MDV,1995,18007,19269
MDV,1996,18707,20057
MDV,1997,19300,20690
MDV,1998,19778,21201
MDV,1999,20127,21573
MDV,2000,20347,21821
MDV,2001,20396,21939
MDV,2002,20262,21930
MDV,2003,19977,21810
MDV,2004,19526,21527
MDV,2005,18928,21058
MDV,2006,18252,20635
MDV,2007,17521,20162
MDV,2008,16746,19351
MDV,2009,15977,18355
MDV,2010,15245,17344
MDV,2011,14564,16387
MDV,2012,13978,15584
MDV,2013,13540,15018
MDV,2014,13346,14784
MDV,2015,13422,14876
MDV,2016,13731,15216
MDV,2017,14260,15784
MDV,2018,14954,16537
MDV,2019,15724,17396
MDV,2020,16466,18244
MDV,2021,17109,19012
MDV,2022,17566,19614
MDV,2023,17837,19995
MDV,2024,18077,20152
MDV,2025,18321,20137
MDV,2026,18506,20034
MDV,2027,18631,19841
MDV,2028,18691,19588
MDV,2029,18596,19351
MDV,2030,18346,19117
MDV,2031,18025,18822
MDV,2032,17645,18470
MDV,2033,17202,18045
MDV,2034,16691,17537
MDV,2035,16123,16958
MDV,2036,15519,16336
MDV,2037,14906,15697
MDV,2038,14307,15068
MDV,2039,13742,14474
MDV,2040,13225,13928
MDV,2041,12763,13440
MDV,2042,12366,13021
MDV,2043,12042,12678
MDV,2044,11794,12418
MDV,2045,11624,12239
MDV,2046,11526,12137
MDV,2047,11502,12114
MDV,2048,11555,12173
MDV,2049,11674,12299
MDV,2050,11844,12480
MEA,1990,15238523,16052171
MEA,1991,15794834,16580656
MEA,1992,16407589,17172181
MEA,1993,17003806,17760271
MEA,1994,17547265,18299380
MEA,1995,18037710,18778495
MEA,1996,18475999,19217101
MEA,1997,18817145,19572223
MEA,1998,19057576,19818558
MEA,1999,19225210,19985858
MEA,2000,19328400,20089202
MEA,2001,19391490,20153370
MEA,2002,19426441,20191516
MEA,2003,19426172,20196249
MEA,2004,19370611,20151239
MEA,2005,19246043,20046254
MEA,2006,19034392,19860786
MEA,2007,18764964,19621473
MEA,2008,18538669,19423586
MEA,2009,18400593,19307210
MEA,2010,18340583,19275994
MEA,2011,18370281,19337445
MEA,2012,18490646,19466199
MEA,2013,18716085,19676985
MEA,2014,19047686,19984558
MEA,2015,19432656,20350891
MEA,2016,19813472,20722436
MEA,2017,20227248,21145408
MEA,2018,20713677,21669438
MEA,2019,21238744,22243431
MEA,2020,21801945,22855718
MEA,2021,22397555,23499817
MEA,2022,22996405,24143187
MEA,2023,23571142,24754461
MEA,2024,24102048,25312751
MEA,2025,24530261,25760154
MEA,2026,24773956,26012734
MEA,2027,24838732,26077399
MEA,2028,24764087,25996175
MEA,2029,24548438,25766966
MEA,2030,24249153,25448340
MEA,2031,23965721,25145125
MEA,2032,23709049,24869261
MEA,2033,23471300,24612406
MEA,2034,23299977,24425986
MEA,2035,23185278,24301298
MEA,2036,23105547,24215252
MEA,2037,23062579,24168437
MEA,2038,23043395,24147598
MEA,2039,23045399,24149198
MEA,2040,23068543,24172920
MEA,2041,23110322,24216620
MEA,2042,23177793,24287539
MEA,2043,23273773,24388553
MEA,2044,23392015,24513052
MEA,2045,23526549,24654810
MEA,2046,23673870,24810051
MEA,2047,23821338,24965549
MEA,2048,23958155,25109979
MEA,2049,24083401,25242337
MEA,2050,24195419,25360857
MEX,1990,5094105,5170822
MEX,1991,5089234,5158647
MEX,1992,5097919,5142841
MEX,1993,5120239,5141510
MEX,1994,5148331,5155936
MEX,1995,5181908,5191135
MEX,1996,5217470,5241630
MEX,1997,5250479,5301035
MEX,1998,5284130,5368592
MEX,1999,5323558,5442475
MEX,2000,5368357,5500872
MEX,2001,5413953,5543258
MEX,2002,5458588,5584518
MEX,2003,5501553,5620642
MEX,2004,5536261,5651144
MEX,2005,5550981,5668297
MEX,2006,5541416,5663276
MEX,2007,5516752,5642057
MEX,2008,5490194,5619687
MEX,2009,5469300,5604348
MEX,2010,5470353,5615882
MEX,2011,5494520,5653535
MEX,2012,5519352,5684758
MEX,2013,5531734,5696472
MEX,2014,5526221,5688527
MEX,2015,5500116,5659481
MEX,2016,5468434,5626889
MEX,2017,5440652,5599881
MEX,2018,5411317,5570109
MEX,2019,5393899,5553127
MEX,2020,5390553,5552581
MEX,2021,5388369,5552472
MEX,2022,5380585,5543586
MEX,2023,5365295,5524813
MEX,2024,5342198,5496153
MEX,2025,5310817,5457028
MEX,2026,5266185,5404413
MEX,2027,5204303,5334526
MEX,2028,5121452,5242399
MEX,2029,5016084,5133102
MEX,2030,4905443,5025357
MEX,2031,4790479,4913383
MEX,2032,4674737,4800811
MEX,2033,4581313,4712495
MEX,2034,4514748,4646897
MEX,2035,4458964,4587284
MEX,2036,4419466,4544994
MEX,2037,4397814,4521985
MEX,2038,4377254,4500750
MEX,2039,4359440,4482533
MEX,2040,4343861,4466628
MEX,2041,4329951,4452441
MEX,2042,4318877,4441282
MEX,2043,4307098,4429423
MEX,2044,4292291,4414409
MEX,2045,4274010,4395813
MEX,2046,4251183,4372642
MEX,2047,4224457,4345458
MEX,2048,4194344,4314815
MEX,2049,4158505,4278258
MEX,2050,4118865,4237776
MHL,1990,3046,3239
MHL,1991,3175,3352
MHL,1992,3301,3466
MHL,1993,3409,3568
MHL,1994,3494,3648
MHL,1995,3565,3714
MHL,1996,3620,3776
MHL,1997,3652,3827
MHL,1998,3665,3865
MHL,1999,3658,3881
MHL,2000,3625,3864
MHL,2001,3576,3823
MHL,2002,3516,3756
MHL,2003,3433,3663
MHL,2004,3329,3544
MHL,2005,3215,3409
MHL,2006,3111,3296
MHL,2007,3041,3246
MHL,2008,3018,3249
MHL,2009,3031,3277
MHL,2010,3058,3316
MHL,2011,3025,3292
MHL,2012,2912,3186
MHL,2013,2782,3062
MHL,2014,2666,2933
MHL,2015,2575,2818
MHL,2016,2512,2740
MHL,2017,2475,2674
MHL,2018,2438,2592
MHL,2019,2374,2522
MHL,2020,2293,2498
MHL,2021,2208,2449
MHL,2022,2204,2443
MHL,2023,2266,2526
MHL,2024,2293,2566
MHL,2025,2286,2513
MHL,2026,2262,2439
MHL,2027,2232,2401
MHL,2028,2200,2362
MHL,2029,2165,2318
MHL,2030,2124,2268
MHL,2031,2075,2211
MHL,2032,2012,2141
MHL,2033,1943,2065
MHL,2034,1880,1998
MHL,2035,1829,1943
MHL,2036,1790,1902
MHL,2037,1772,1883
MHL,2038,1770,1880
MHL,2039,1775,1885
MHL,2040,1787,1898
MHL,2041,1804,1915
MHL,2042,1824,1936
MHL,2043,1847,1960
MHL,2044,1870,1985
MHL,2045,1892,2008
MHL,2046,1915,2031
MHL,2047,1937,2053
MHL,2048,1953,2072
MHL,2049,1967,2086
MHL,2050,1979,2097
MIC,1990,200953508,211173583
MIC,1991,204407925,214862000
MIC,1992,209334120,220069984
MIC,1993,214607606,225676273
MIC,1994,219181874,230604726
MIC,1995,223498110,235265475
MIC,1996,227798300,239940045
MIC,1997,231846511,244490380
MIC,1998,235596794,248838859
MIC,1999,239122598,253025424
MIC,2000,242129423,256773287
MIC,2001,243084318,258355407
MIC,2002,241414859,257062837
MIC,2003,238906592,254832097
MIC,2004,236017568,252175129
MIC,2005,232441766,248726891
MIC,2006,229462929,245898373
MIC,2007,227660196,244352538
MIC,2008,226344409,243284297
MIC,2009,225368794,242486412
MIC,2010,225003872,242312981
MIC,2011,225332742,242863928
MIC,2012,226012657,243702827
MIC,2013,226947347,244748823
MIC,2014,228142284,246049911
MIC,2015,229263751,247244726
MIC,2016,230290115,248334737
MIC,2017,231718180,249893594
MIC,2018,233666177,252019817
MIC,2019,235948797,254485249
MIC,2020,238252478,256951179
MIC,2021,240553587,259377535
MIC,2022,242861160,261779675
MIC,2023,244988977,263915068
MIC,2024,246398879,265194336
MIC,2025,247281079,265857625
MIC,2026,247807687,266122298
MIC,2027,247745086,265736434
MIC,2028,246582338,264113367
MIC,2029,244471083,261428695
MIC,2030,241519874,257808598
MIC,2031,237670512,253181036
MIC,2032,233418106,248095087
MIC,2033,229929948,243868726
MIC,2034,227507262,240825877
MIC,2035,226122948,238931545
MIC,2036,225724927,238140006
MIC,2037,225711849,237780531
MIC,2038,225753084,237499866
MIC,2039,225808263,237259707
MIC,2040,225901914,237081983
MIC,2041,226045057,236980926
MIC,2042,226238396,236962386
MIC,2043,226469910,237015435
MIC,2044,226724297,237118497
MIC,2045,226986252,237253784
MIC,2046,227253246,237415243
MIC,2047,227517458,237586749
MIC,2048,227795443,237783921
MIC,2049,228044330,237964089
MIC,2050,228208727,238066970
MKD,1990,79952,83992
MKD,1991,79777,83563
MKD,1992,80615,84255
MKD,1993,83013,86675
MKD,1994,84890,88575
MKD,1995,86376,90069
MKD,1996,87095,90754
MKD,1997,86380,89937
MKD,1998,85407,88915
MKD,1999,83746,87086
MKD,2000,81825,84960
MKD,2001,80400,83491
MKD,2002,78298,81319
MKD,2003,76966,80096
MKD,2004,75938,79485
MKD,2005,75070,79168
MKD,2006,73846,78538
MKD,2007,72414,77680
MKD,2008,70875,76443
MKD,2009,69013,74532
MKD,2010,67105,72425
MKD,2011,65591,70666
MKD,2012,64600,69448
MKD,2013,63954,68600
MKD,2014,62831,67278
MKD,2015,60947,65183
MKD,2016,58830,62856
MKD,2017,56723,60567
MKD,2018,54836,58560
MKD,2019,54045,57752
MKD,2020,54501,58305
MKD,2021,55020,58947
MKD,2022,55356,59386
MKD,2023,55640,59759
MKD,2024,55722,59895
MKD,2025,55420,59584
MKD,2026,55144,59290
MKD,2027,54745,58866
MKD,2028,53939,58020
MKD,2029,52717,56745
MKD,2030,51177,55122
MKD,2031,49703,53558
MKD,2032,48453,52222
MKD,2033,47478,51157
MKD,2034,46809,50405
MKD,2035,46375,49914
MKD,2036,45926,49409
MKD,2037,45452,48879
MKD,2038,44956,48328
MKD,2039,44452,47769
MKD,2040,43929,47194
MKD,2041,43402,46616
MKD,2042,42865,46030
MKD,2043,42320,45436
MKD,2044,41795,44866
MKD,2045,41295,44325
MKD,2046,40810,43801
MKD,2047,40366,43322
MKD,2048,39969,42894
MKD,2049,39583,42479
MKD,2050,39192,42059
MLI,1990,569209,582207
MLI,1991,586954,600944
MLI,1992,604878,619564
MLI,1993,622462,637644
MLI,1994,639499,655146
MLI,1995,655829,671962
MLI,1996,671486,688208
MLI,1997,686659,704032
MLI,1998,701962,719820
MLI,1999,716992,735158
MLI,2000,730883,749261
MLI,2001,745203,763794
MLI,2002,761063,779921
MLI,2003,777706,796859
MLI,2004,795852,815332
MLI,2005,815405,835353
MLI,2006,834951,855497
MLI,2007,855986,877085
MLI,2008,880393,902148
MLI,2009,909133,931858
MLI,2010,943406,967262
MLI,2011,982613,1007600
MLI,2012,1024512,1050906
MLI,2013,1069113,1097119
MLI,2014,1116134,1145577
MLI,2015,1164826,1195493
MLI,2016,1214490,1246186
MLI,2017,1263580,1295975
MLI,2018,1311958,1344793
MLI,2019,1359344,1392807
MLI,2020,1406033,1440360
MLI,2021,1453124,1488372
MLI,2022,1501144,1537396
MLI,2023,1548236,1585416
MLI,2024,1593443,1631182
MLI,2025,1637685,1675609
MLI,2026,1681000,1719033
MLI,2027,1723567,1761944
MLI,2028,1767134,1806277
MLI,2029,1811697,1851953
MLI,2030,1856236,1897822
MLI,2031,1901863,1944774
MLI,2032,1948313,1992168
MLI,2033,1994948,2039208
MLI,2034,2042697,2087084
MLI,2035,2091680,2136157
MLI,2036,2140384,2184884
MLI,2037,2188388,2233015
MLI,2038,2236550,2281507
MLI,2039,2284403,2329680
MLI,2040,2330988,2376485
MLI,2041,2377741,2423420
MLI,2042,2425143,2470941
MLI,2043,2471706,2517584
MLI,2044,2517839,2563784
MLI,2045,2563521,2609565
MLI,2046,2607715,2653840
MLI,2047,2651087,2697237
MLI,2048,2691956,2738062
MLI,2049,2728427,2774386
MLI,2050,2762599,2808350
MLT,1990,13608,14608
MLT,1991,13802,14730
MLT,1992,13872,14707
MLT,1993,13954,14748
MLT,1994,13930,14689
MLT,1995,13802,14633
MLT,1996,13670,14639
MLT,1997,13559,14564
MLT,1998,13531,14484
MLT,1999,13627,14523
MLT,2000,13740,14543
MLT,2001,13789,14506
MLT,2002,13730,14444
MLT,2003,13512,14231
MLT,2004,13134,13853
MLT,2005,12694,13420
MLT,2006,12289,13071
MLT,2007,11935,12740
MLT,2008,11589,12347
MLT,2009,11302,11945
MLT,2010,11024,11502
MLT,2011,10612,10943
MLT,2012,10154,10377
MLT,2013,9841,10033
MLT,2014,9664,9913
MLT,2015,9537,9904
MLT,2016,9501,9978
MLT,2017,9621,10202
MLT,2018,9842,10545
MLT,2019,10193,10976
MLT,2020,10401,11171
MLT,2021,10488,11195
MLT,2022,10904,11576
MLT,2023,11053,11711
MLT,2024,11098,11817
MLT,2025,11218,12049
MLT,2026,11345,12308
MLT,2027,11396,12447
MLT,2028,11463,12537
MLT,2029,11491,12536
MLT,2030,11428,12414
MLT,2031,11349,12272
MLT,2032,11336,12204
MLT,2033,11372,12209
MLT,2034,11463,12268
MLT,2035,11576,12377
MLT,2036,11625,12412
MLT,2037,11588,12362
MLT,2038,11476,12245
MLT,2039,11313,12071
MLT,2040,11099,11843
MLT,2041,10844,11571
MLT,2042,10558,11267
MLT,2043,10249,10936
MLT,2044,9928,10594
MLT,2045,9610,10255
MLT,2046,9303,9926
MLT,2047,9021,9624
MLT,2048,8776,9362
MLT,2049,8577,9150
MLT,2050,8422,8985
MMR,1990,2255859,2345102
MMR,1991,2282265,2372702
MMR,1992,2309103,2401249
MMR,1993,2339221,2433392
MMR,1994,2369923,2466065
MMR,1995,2394689,2492557
MMR,1996,2409065,2508053
MMR,1997,2409819,2508980
MMR,1998,2395016,2493444
MMR,1999,2372620,2469970
MMR,2000,2353632,2450183
MMR,2001,2341966,2438057
MMR,2002,2337650,2433648
MMR,2003,2339819,2436113
MMR,2004,2341276,2437966
MMR,2005,2336623,2433710
MMR,2006,2328835,2426617
MMR,2007,2318994,2417918
MMR,2008,2303721,2404097
MMR,2009,2287670,2389676
MMR,2010,2277105,2380843
MMR,2011,2272629,2378169
MMR,2012,2277133,2384544
MMR,2013,2284918,2394017
MMR,2014,2287994,2398189
MMR,2015,2284659,2395356
MMR,2016,2272474,2383090
MMR,2017,2251046,2360918
MMR,2018,2226698,2335591
MMR,2019,2207231,2315383
MMR,2020,2192878,2300425
MMR,2021,2180882,2287917
MMR,2022,2168808,2275570
MMR,2023,2157710,2264540
MMR,2024,2149062,2256275
MMR,2025,2144752,2252851
MMR,2026,2146960,2256418
MMR,2027,2152891,2263702
MMR,2028,2159061,2270968
MMR,2029,2163450,2276138
MMR,2030,2163331,2276232
MMR,2031,2156608,2269126
MMR,2032,2145894,2257485
MMR,2033,2134748,2245010
MMR,2034,2123168,2231984
MMR,2035,2110740,2217968
MMR,2036,2099414,2204997
MMR,2037,2088797,2193051
MMR,2038,2077128,2180333
MMR,2039,2064914,2167094
MMR,2040,2052653,2153883
MMR,2041,2039247,2139553
MMR,2042,2025256,2124596
MMR,2043,2011643,2110018
MMR,2044,1997520,2094923
MMR,2045,1983659,2080129
MMR,2046,1971574,2067230
MMR,2047,1959392,2054305
MMR,2048,1946850,2041120
MMR,2049,1935446,2029122
MMR,2050,1924262,2017403
MNA,1990,13796827,14498687
MNA,1991,14305713,14983318
MNA,1992,14838390,15491942
MNA,1993,15390965,16026735
MNA,1994,15917110,16539467
MNA,1995,16387761,16999167
MNA,1996,16796249,17410535
MNA,1997,17109027,17740984
MNA,1998,17325721,17974604
MNA,1999,17466184,18133785
MNA,2000,17535359,18231745
MNA,2001,17556417,18290149
MNA,2002,17541594,18316507
MNA,2003,17487745,18299483
MNA,2004,17379158,18213733
MNA,2005,17208321,18048728
MNA,2006,16958702,17790813
MNA,2007,16655805,17471547
MNA,2008,16400522,17197566
MNA,2009,16241545,17023194
MNA,2010,16176024,16949800
MNA,2011,16206679,16979971
MNA,2012,16325394,17099541
MNA,2013,16541278,17316461
MNA,2014,16861355,17638954
MNA,2015,17237701,18018487
MNA,2016,17601260,18390928
MNA,2017,17980288,18788451
MNA,2018,18417278,19254976
MNA,2019,18879119,19753427
MNA,2020,19368353,20281781
MNA,2021,19887094,20838162
MNA,2022,20412898,21399279
MNA,2023,20928581,21947018
MNA,2024,21414394,22458998
MNA,2025,21813626,22877670
MNA,2026,22043710,23117860
MNA,2027,22106264,23182033
MNA,2028,22034770,23106359
MNA,2029,21820183,22881446
MNA,2030,21520926,22567414
MNA,2031,21248458,22280834
MNA,2032,21014827,22033871
MNA,2033,20807465,21812802
MNA,2034,20676103,21670954
MNA,2035,20607251,21595651
MNA,2036,20565108,21549281
MNA,2037,20548278,21529898
MNA,2038,20550361,21531299
MNA,2039,20569456,21550793
MNA,2040,20605377,21587836
MNA,2041,20655233,21639915
MNA,2042,20725862,21714057
MNA,2043,20820038,21813048
MNA,2044,20931970,21930773
MNA,2045,21055425,22060801
MNA,2046,21187132,22199584
MNA,2047,21315401,22334879
MNA,2048,21430781,22456800
MNA,2049,21532456,22564413
MNA,2050,21619536,22656744
MNE,1990,25646,26127
MNE,1991,25462,26080
MNE,1992,25375,26013
MNE,1993,25409,25944
MNE,1994,25476,25876
MNE,1995,25491,25780
MNE,1996,25383,25602
MNE,1997,25135,25338
MNE,1998,24737,25000
MNE,1999,24246,24563
MNE,2000,23732,24071
MNE,2001,23335,23736
MNE,2002,22866,23395
MNE,2003,22352,23014
MNE,2004,21902,22633
MNE,2005,21635,22393
MNE,2006,21492,22226
MNE,2007,21305,22010
MNE,2008,21090,21811
MNE,2009,20841,21620
MNE,2010,20504,21315
MNE,2011,20202,20990
MNE,2012,19980,20782
MNE,2013,19742,20570
MNE,2014,19453,20297
MNE,2015,19040,19975
MNE,2016,18528,19583
MNE,2017,18166,19293
MNE,2018,18064,19287
MNE,2019,18199,19565
MNE,2020,18519,19919
MNE,2021,18676,20078
MNE,2022,18588,20036
MNE,2023,18455,19903
MNE,2024,18254,19686
MNE,2025,18000,19487
MNE,2026,17932,19472
MNE,2027,18008,19524
MNE,2028,17958,19445
MNE,2029,17833,19288
MNE,2030,17642,19052
MNE,2031,17350,18703
